battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,screen_size,camera_quality,processor_power,memory_weight_ratio,network_type
987,0,2.0,1,1,0,20,0.8,192,7,3,412,565,1454,11,3,8,1,1,0,0,11.40175425099138,232780,14.0,0.10416666666666667,1
1414,1,2.2,1,0,1,49,0.5,101,4,1,130,887,2290,13,0,12,1,1,0,1,13.0,0,8.8,0.48514851485148514,2
1732,0,0.8,0,2,0,61,0.3,172,5,3,201,656,3940,17,11,20,0,1,1,3,20.248456731316587,263712,4.0,0.3546511627906977,2
1587,1,0.5,0,0,0,50,0.9,148,8,15,299,874,461,17,4,4,1,0,1,0,17.46424919657298,0,4.0,0.33783783783783783,3
1097,0,0.8,0,10,1,21,0.1,160,7,15,1277,1352,2219,15,6,12,1,0,1,2,16.15549442140351,17265040,5.6000000000000005,0.13125,4
504,0,2.8,1,0,0,40,0.5,178,3,0,626,1195,470,6,0,16,1,0,0,0,6.0,0,8.399999999999999,0.2247191011235955,1
1159,0,2.7,0,13,1,28,0.2,80,8,18,378,751,2495,10,0,9,1,1,1,2,10.0,3690414,21.6,0.35,4
1910,0,1.4,0,0,0,29,0.6,146,7,2,333,639,2944,8,7,2,1,1,1,2,10.63014581273465,0,9.799999999999999,0.19863013698630136,3
865,0,1.2,1,8,0,59,0.1,159,3,9,805,1804,2361,16,11,19,1,0,1,2,19.4164878389476,11617760,3.5999999999999996,0.3710691823899371,3
1930,1,2.0,0,11,0,16,0.8,186,8,12,1901,1920,1783,17,3,13,0,0,1,2,17.26267650163207,40149120,16.0,0.08602150537634409,2
860,1,1.3,1,8,1,40,0.7,170,3,13,1573,1581,2832,13,7,20,1,1,1,2,14.7648230602334,19895304,3.9000000000000004,0.23529411764705882,4
1268,1,2.9,0,9,1,42,0.9,182,6,17,360,912,931,11,5,20,1,1,0,0,12.083045973594572,2954880,17.4,0.23076923076923078,2
999,1,1.8,1,0,1,27,0.1,167,4,1,20,745,1344,17,10,5,1,0,0,0,19.72308292331602,0,7.2,0.16167664670658682,2
622,0,0.7,0,0,1,9,0.3,127,2,0,98,511,3916,13,1,5,1,0,1,2,13.038404810405298,0,1.4,0.07086614173228346,4
1250,1,1.4,0,8,0,44,0.2,182,7,20,703,1011,1882,14,1,14,0,0,0,1,14.035668847618199,5685864,9.799999999999999,0.24175824175824176,0
763,1,0.5,0,9,1,51,0.3,104,5,12,273,1278,2865,11,6,9,1,1,1,2,12.529964086141668,3140046,2.5,0.49038461538461536,4
1100,1,1.6,0,12,0,15,0.1,112,8,14,919,1344,757,12,2,16,1,1,1,0,12.165525060596439,14821632,12.8,0.13392857142857142,3
815,0,2.0,1,4,0,51,0.3,85,6,12,982,1291,3469,5,4,6,1,0,1,3,6.4031242374328485,5071048,12.0,0.6,3
618,1,0.5,1,2,1,57,0.2,88,3,7,879,896,2399,18,15,17,1,1,1,1,23.430749027719962,1575168,1.5,0.6477272727272727,4
553,1,2.2,1,0,1,18,0.7,136,2,1,1287,1892,3300,12,10,20,1,0,0,3,15.620499351813308,0,4.4,0.1323529411764706,2
673,1,2.2,1,2,0,3,0.4,84,2,9,1109,1247,2719,19,2,9,1,1,1,2,19.1049731745428,2765846,4.4,0.03571428571428571,3
563,0,2.0,1,3,0,47,0.3,115,7,12,211,684,3012,14,4,15,1,0,0,2,14.560219778561036,432972,14.0,0.40869565217391307,1
1590,0,1.5,1,12,1,14,0.5,187,4,15,1058,1109,2836,6,5,4,1,0,0,3,7.810249675906654,14079864,6.0,0.0748663101604278,2
1031,1,2.1,1,2,1,11,0.1,121,2,9,532,1247,2385,11,7,16,1,0,0,2,13.038404810405298,1326808,4.2,0.09090909090909091,2
909,1,0.5,1,9,0,30,0.4,97,3,10,290,773,594,12,0,4,1,1,1,0,12.0,2017530,1.5,0.30927835051546393,3
1880,0,0.5,0,0,1,7,0.6,104,4,1,890,1019,2968,9,0,3,1,1,0,3,9.0,0,2.0,0.0673076923076923,2
1479,1,1.8,1,0,1,24,0.1,146,6,0,327,645,3762,12,10,5,1,0,0,3,15.620499351813308,0,10.8,0.1643835616438356,2
1271,0,1.5,1,0,0,2,0.9,161,1,1,1260,1788,892,15,13,20,0,1,0,1,19.849433241279208,0,1.5,0.012422360248447204,0
709,0,1.9,0,11,1,13,0.1,81,8,15,570,1422,467,17,11,5,1,1,1,0,20.248456731316587,8915940,15.2,0.16049382716049382,4
1744,0,2.8,0,0,1,62,0.7,158,1,0,621,1558,345,10,6,14,1,0,0,0,11.661903789690601,0,2.8,0.3924050632911392,2
1314,1,2.2,0,0,1,40,0.8,116,7,1,328,1858,3033,9,8,17,1,1,1,3,12.041594578792296,0,15.400000000000002,0.3448275862068966,4
1136,0,0.5,0,0,1,9,0.9,150,6,2,1307,1767,2110,9,5,16,1,0,1,2,10.295630140987,0,3.0,0.06,4
1039,1,2.7,0,11,0,56,0.3,125,8,13,497,618,3105,14,8,5,0,1,1,2,16.1245154965971,3378606,21.6,0.448,2
1300,1,0.5,0,5,0,62,0.1,156,6,7,219,1037,874,15,3,10,1,1,0,0,15.297058540778355,1135515,3.0,0.3974358974358974,1
732,1,2.3,1,7,1,39,0.6,188,7,11,1163,1554,3681,19,3,15,1,1,1,3,19.235384061671343,12651114,16.099999999999998,0.2074468085106383,4
511,0,0.7,1,1,1,52,0.7,180,2,10,24,759,3865,8,3,7,1,0,1,2,8.54400374531753,18216,1.4,0.28888888888888886,4
1092,1,0.5,1,10,0,11,0.5,167,3,14,468,571,737,14,4,11,0,1,0,0,14.560219778561036,2672280,1.5,0.0658682634730539,0
921,1,2.2,1,12,1,10,0.1,170,7,18,1272,1469,3153,8,2,11,1,1,0,3,8.246211251235321,22422816,15.400000000000002,0.058823529411764705,2
1030,1,0.5,0,4,1,37,0.7,147,1,8,503,551,2800,8,6,12,1,0,1,2,10.0,1108612,0.5,0.25170068027210885,4
1130,0,1.8,1,0,0,27,0.9,101,1,8,1495,1579,315,14,5,11,1,1,0,0,14.866068747318506,0,1.8,0.26732673267326734,1
1299,0,2.8,1,2,0,60,0.8,187,8,6,1333,1838,1412,13,1,20,0,1,1,1,13.038404810405298,4900108,22.4,0.32085561497326204,2
1009,1,2.8,1,7,1,2,0.6,115,7,15,267,1841,2286,19,8,13,1,0,0,2,20.615528128088304,3440829,19.599999999999998,0.017391304347826087,2
1735,0,1.8,1,16,0,34,0.1,140,2,17,149,876,2392,17,15,19,1,0,1,2,22.67156809750927,2088384,3.6,0.24285714285714285,3
1129,1,2.8,1,0,0,49,0.5,185,2,2,1070,1079,1857,8,4,5,1,1,1,1,8.94427190999916,0,5.6,0.2648648648648649,3
708,0,1.9,0,0,0,26,0.3,116,7,1,206,620,1419,10,6,16,1,1,1,0,11.661903789690601,0,13.299999999999999,0.22413793103448276,3
894,0,0.7,0,2,1,58,0.1,123,2,3,158,747,3305,12,7,2,1,0,0,2,13.892443989449804,236052,1.4,0.4715447154471545,2
530,0,2.4,0,1,0,32,0.3,88,6,20,48,1012,959,17,7,6,0,1,0,0,18.384776310850235,48576,14.399999999999999,0.36363636363636365,0
1481,1,2.0,1,0,0,35,0.5,105,3,0,249,522,2635,17,16,4,1,0,1,2,23.345235059857504,0,6.0,0.3333333333333333,3
1068,0,2.7,1,0,1,45,0.6,194,5,1,935,1499,1754,17,7,9,1,0,1,1,18.384776310850235,0,13.5,0.23195876288659795,4
1487,0,0.5,0,6,1,57,0.7,84,3,12,140,768,2563,18,4,14,1,0,0,2,18.439088914585774,645120,1.5,0.6785714285714286,2
1524,0,2.5,1,11,1,41,1.0,96,4,20,184,740,1936,7,0,9,1,1,1,1,7.0,1497760,10.0,0.4270833333333333,4
1093,0,1.9,1,2,1,22,0.3,196,8,14,238,807,1869,8,5,4,1,1,1,1,9.433981132056603,384132,15.2,0.11224489795918367,4
1816,1,1.6,1,0,0,50,0.1,186,5,2,800,1089,3637,11,7,16,0,0,1,3,13.038404810405298,0,8.0,0.26881720430107525,2
627,0,1.8,0,2,0,20,0.8,142,3,8,211,507,896,17,6,14,0,0,0,0,18.027756377319946,213954,5.4,0.14084507042253522,0
989,1,0.7,0,13,1,51,0.4,132,3,15,670,804,2349,10,1,20,1,0,1,1,10.04987562112089,7002840,2.0999999999999996,0.38636363636363635,4
1895,0,0.5,0,2,1,5,0.7,134,1,11,725,1335,774,15,4,6,1,1,0,1,15.524174696260024,1935750,0.5,0.03731343283582089,2
805,1,1.7,1,0,1,58,0.9,168,3,10,81,1544,3397,7,6,2,1,0,0,2,9.219544457292887,0,5.1,0.34523809523809523,2
713,1,1.6,0,7,1,2,0.4,181,8,9,1211,1378,485,10,6,4,1,1,1,0,11.661903789690601,11681306,12.8,0.011049723756906077,4
864,0,2.5,0,10,1,24,0.7,148,4,15,1362,1378,3964,13,8,12,1,1,0,3,15.264337522473747,18768360,10.0,0.16216216216216217,2
1177,0,0.9,0,1,0,11,1.0,181,4,7,945,1923,1887,8,5,11,1,1,1,1,9.433981132056603,1817235,3.6,0.06077348066298342,3
582,0,0.5,0,8,0,32,0.7,107,3,11,1043,1702,2977,6,1,20,0,1,1,2,6.082762530298219,14201488,1.5,0.29906542056074764,2
1898,0,1.8,1,3,1,56,0.2,185,7,4,444,739,2114,10,5,19,1,1,1,2,11.180339887498949,984348,12.6,0.3027027027027027,4
1158,0,0.7,1,1,1,29,0.7,123,2,20,311,1796,1542,17,9,15,1,0,1,1,19.235384061671343,558556,1.4,0.23577235772357724,4
1451,1,0.5,0,5,1,57,0.6,181,8,12,812,1456,3038,15,7,18,1,0,1,3,16.55294535724685,5911360,4.0,0.3149171270718232,4
1820,1,1.4,0,5,0,51,0.9,163,7,10,202,1884,2481,11,9,11,0,0,0,2,14.212670403551895,1902840,9.799999999999999,0.3128834355828221,0
984,0,0.5,1,3,1,9,0.8,140,3,20,531,707,841,18,15,16,1,0,0,0,23.430749027719962,1126251,1.5,0.06428571428571428,2
580,1,2.1,1,0,0,24,0.4,135,4,5,404,898,3565,12,11,8,1,0,1,2,16.278820596099706,0,8.4,0.17777777777777778,3
1263,1,2.0,0,0,0,5,0.4,146,6,3,954,1609,1958,9,6,4,1,1,1,2,10.816653826391969,0,12.0,0.03424657534246575,3
1237,0,0.5,0,2,0,27,0.1,87,8,5,274,603,2454,14,0,8,1,1,1,2,14.0,330444,4.0,0.3103448275862069,3
514,1,1.6,0,7,1,37,0.1,172,1,9,956,1723,3392,12,8,5,1,1,1,3,14.422205101855956,11530316,1.6,0.21511627906976744,4
1515,0,2.6,0,0,1,56,0.9,184,3,1,1438,1593,262,14,4,20,1,1,0,0,14.560219778561036,0,7.800000000000001,0.30434782608695654,2
721,0,0.5,1,6,1,6,0.4,194,4,9,1446,1988,530,8,4,8,1,0,1,0,8.94427190999916,17247888,2.0,0.030927835051546393,4
603,1,2.5,1,3,0,35,0.7,126,3,16,692,1057,3703,13,1,9,0,0,1,3,13.038404810405298,2194332,7.5,0.2777777777777778,2
1426,1,2.5,0,2,1,55,0.4,109,1,7,777,1032,2562,5,1,3,1,0,0,2,5.0990195135927845,1603728,2.5,0.5045871559633027,2
1820,1,1.7,1,0,1,64,0.6,161,1,3,1157,1951,574,10,2,18,1,1,0,1,10.198039027185569,0,1.7,0.39751552795031053,2
1215,0,1.0,0,4,0,16,0.1,130,4,8,454,1473,2632,7,1,15,0,0,1,2,7.0710678118654755,2674968,4.0,0.12307692307692308,2
697,0,2.7,1,5,1,20,0.4,173,2,6,478,1477,259,12,6,4,1,1,1,0,13.416407864998739,3530030,5.4,0.11560693641618497,4
717,1,0.5,1,4,0,10,0.6,198,1,5,217,1106,688,10,7,15,0,1,0,0,12.206555615733702,960008,0.5,0.050505050505050504,0
1348,1,2.0,1,5,0,36,0.3,145,6,6,468,741,2554,19,1,12,0,1,0,2,19.026297590440446,1733940,12.0,0.2482758620689655,0
1164,1,2.6,1,0,0,61,0.3,88,1,6,1107,1656,3859,11,10,17,0,1,0,3,14.866068747318506,0,2.6,0.6931818181818182,0
578,1,0.5,0,9,1,62,0.3,170,5,13,626,1134,2977,15,12,5,1,1,1,2,19.209372712298546,6388956,2.5,0.36470588235294116,4
1971,1,0.5,1,0,0,40,0.3,186,7,19,485,922,571,8,7,17,1,1,0,0,10.63014581273465,0,3.5,0.21505376344086022,1
1794,1,0.5,1,5,1,55,0.5,86,7,7,43,627,402,14,7,14,1,0,1,0,15.652475842498529,134805,3.5,0.6395348837209303,4
1558,1,2.5,0,2,1,32,0.1,114,5,3,322,1385,878,16,5,17,1,1,1,0,16.76305461424021,891940,12.5,0.2807017543859649,4
1597,1,0.9,0,4,1,4,0.5,85,1,19,880,1145,2130,8,3,15,1,1,0,2,8.54400374531753,4030400,0.9,0.047058823529411764,2
1240,0,1.6,0,0,0,39,0.1,146,2,9,1511,1756,3260,13,1,17,0,0,1,3,13.038404810405298,0,3.2,0.2671232876712329,2
1994,1,0.8,1,2,1,7,0.6,88,8,4,667,711,454,11,8,6,1,1,0,0,13.601470508735444,948474,6.4,0.07954545454545454,2
1221,0,2.3,0,7,1,35,0.4,152,7,19,765,1899,2638,19,16,14,1,1,1,2,24.839484696748443,10169145,16.099999999999998,0.23026315789473684,4
989,1,1.6,1,11,1,24,0.6,156,8,17,614,679,2819,16,13,5,1,0,1,2,20.615528128088304,4585966,12.8,0.15384615384615385,4
1180,1,1.2,0,5,1,50,1.0,144,4,20,925,1252,1464,7,3,20,1,1,1,1,7.615773105863909,5790500,4.8,0.3472222222222222,4
718,0,2.8,0,10,0,59,0.8,113,6,13,1185,1387,1824,11,9,3,1,1,0,1,14.212670403551895,16435950,16.799999999999997,0.5221238938053098,1
1670,1,1.6,1,0,0,47,0.8,139,8,15,1706,1886,876,16,0,5,1,1,0,1,16.0,0,12.8,0.3381294964028777,1
534,1,2.5,0,1,1,21,0.3,164,7,9,347,1477,2706,7,5,18,1,1,0,2,8.602325267042627,512519,17.5,0.12804878048780488,2
1566,1,0.5,1,0,0,20,0.5,126,2,0,1603,1930,659,14,9,13,1,1,1,1,16.64331697709324,0,1.0,0.15873015873015872,3
1935,0,0.5,0,0,1,29,0.6,124,5,9,806,860,455,9,2,6,1,0,1,0,9.219544457292887,0,2.5,0.23387096774193547,4
504,1,2.8,1,2,0,54,0.4,163,2,10,1207,1539,2378,17,11,2,1,0,0,2,20.248456731316587,3715146,5.6,0.3312883435582822,1
913,0,1.7,1,1,1,41,0.3,103,1,14,431,1144,2278,15,3,18,1,1,0,1,15.297058540778355,493064,1.7,0.39805825242718446,2
1317,0,1.8,1,2,0,43,0.5,113,5,3,179,613,3436,16,13,5,0,1,1,3,20.615528128088304,219454,9.0,0.3805309734513274,2
917,1,0.5,0,1,1,31,0.5,88,6,2,423,909,3424,19,2,13,1,1,0,3,19.1049731745428,384507,3.0,0.3522727272727273,2
712,0,2.5,1,1,0,49,0.6,99,6,3,1131,1743,401,5,0,10,1,0,1,0,5.0,1971333,15.0,0.494949494949495,3
1083,0,1.0,0,6,0,52,0.9,126,2,20,925,1469,681,19,18,19,1,1,1,0,26.1725046566048,8152950,2.0,0.4126984126984127,3
1039,0,0.6,0,5,1,6,0.1,136,6,8,62,544,3212,15,7,7,1,0,1,2,16.55294535724685,168640,3.5999999999999996,0.04411764705882353,4
1747,0,0.5,0,4,0,13,0.7,185,6,12,800,873,3105,7,1,10,1,0,0,3,7.0710678118654755,2793600,3.0,0.07027027027027027,1
1449,1,0.5,1,0,0,52,0.6,105,6,0,211,947,2036,5,1,10,0,1,0,1,5.0990195135927845,0,3.0,0.49523809523809526,0
1872,1,0.5,1,14,0,49,0.2,139,7,18,81,1389,3153,16,15,5,1,1,0,3,21.93171219946131,1575126,3.5,0.35251798561151076,1
1796,0,1.6,1,5,0,7,0.1,101,4,6,667,798,1642,9,4,3,0,1,1,1,9.848857801796104,2661330,6.4,0.06930693069306931,2
1097,0,1.4,0,0,0,60,0.8,181,1,17,405,519,509,15,12,12,1,0,0,0,19.209372712298546,0,1.4,0.3314917127071823,1
1562,0,0.5,1,1,1,20,0.8,172,8,10,678,1676,3465,16,11,6,1,1,0,3,19.4164878389476,1136328,4.0,0.11627906976744186,2
1433,1,2.3,0,8,1,27,0.9,153,7,12,1619,1651,3900,18,16,2,1,0,1,3,24.08318915758459,21383752,16.099999999999998,0.17647058823529413,4
740,0,1.8,0,1,0,12,0.2,123,1,11,935,1147,1105,7,6,19,0,1,1,0,9.219544457292887,1072445,1.8,0.0975609756097561,2
676,0,2.2,0,1,1,39,0.2,84,1,5,864,1011,2064,13,7,6,1,0,0,1,14.7648230602334,873504,2.2,0.4642857142857143,2
503,1,1.8,1,1,1,13,0.7,131,1,4,1495,1688,3117,19,6,9,1,0,1,3,19.924858845171276,2523560,1.8,0.09923664122137404,4
1020,0,1.5,0,13,1,7,0.7,96,3,18,870,1613,1142,13,9,8,1,0,1,1,15.811388300841896,18243030,4.5,0.07291666666666667,4
896,0,1.0,1,3,1,4,0.3,111,1,4,1379,1469,1060,12,10,4,1,1,1,1,15.620499351813308,6077253,1.0,0.036036036036036036,4
1824,1,0.8,0,4,1,19,0.9,143,2,5,1055,1738,2381,14,1,5,1,0,0,2,14.035668847618199,7334360,1.6,0.13286713286713286,2
1512,0,0.6,1,1,1,54,0.4,134,3,2,220,1838,3366,7,3,11,1,0,1,3,7.615773105863909,404360,1.7999999999999998,0.40298507462686567,4
1053,0,2.9,0,7,0,42,0.9,126,6,17,419,1261,1339,17,0,14,0,0,1,0,17.0,3698513,17.4,0.3333333333333333,2
1944,1,1.8,1,0,1,31,0.8,87,4,10,1111,1362,2560,7,3,8,1,0,0,3,7.615773105863909,0,7.2,0.3563218390804598,2
1174,0,0.7,1,1,1,25,0.8,91,2,8,1097,1461,285,19,7,3,1,0,1,0,20.248456731316587,1602717,1.4,0.27472527472527475,4
627,1,1.6,1,3,1,12,0.2,131,7,17,447,819,2476,17,1,10,1,0,0,1,17.029386365926403,1098279,11.200000000000001,0.0916030534351145,2
1602,0,2.7,0,4,1,46,0.6,118,1,5,273,1062,1862,16,9,2,1,0,1,1,18.35755975068582,1159704,2.7,0.3898305084745763,4
1733,1,1.5,1,4,1,6,0.9,170,1,15,590,997,3488,6,4,10,1,1,1,3,7.211102550927978,2352920,1.5,0.03529411764705882,4
586,0,1.4,1,10,1,8,0.5,142,8,14,116,598,3178,9,7,10,1,0,1,2,11.40175425099138,693680,11.2,0.056338028169014086,4
1528,0,2.4,0,2,0,37,0.2,156,8,3,306,564,733,15,0,14,1,1,0,0,15.0,345168,19.2,0.23717948717948717,1
875,0,0.7,0,2,0,23,0.1,110,7,7,300,1316,756,14,5,6,0,0,0,0,14.866068747318506,789600,4.8999999999999995,0.20909090909090908,0
1602,0,0.6,0,12,0,58,0.4,170,1,13,1259,1746,3622,17,2,17,0,1,1,3,17.11724276862369,26378568,0.6,0.3411764705882353,2
1426,0,1.6,0,4,1,12,0.7,174,5,16,1573,1694,1277,14,9,5,1,0,0,1,16.64331697709324,10658648,8.0,0.06896551724137931,2
1370,0,1.4,0,5,1,6,0.2,158,6,8,1392,1783,3703,13,10,11,1,1,0,3,16.401219466856727,12409680,8.399999999999999,0.0379746835443038,2
609,1,0.5,0,4,1,10,0.1,81,6,6,113,1524,1905,16,3,18,1,1,1,1,16.278820596099706,688848,3.0,0.12345679012345678,4
840,0,1.2,1,5,1,15,0.3,178,6,8,526,1728,2636,12,2,6,1,1,0,2,12.165525060596439,4544640,7.199999999999999,0.08426966292134831,2
991,0,2.0,0,2,1,12,0.3,158,5,6,1209,1678,2014,11,9,10,1,0,0,2,14.212670403551895,4057404,10.0,0.0759493670886076,2
1724,1,1.8,0,0,1,9,0.8,100,2,1,655,828,3056,18,16,6,1,0,0,3,24.08318915758459,0,3.6,0.09,2
584,1,1.8,0,0,1,19,0.3,168,3,0,1123,1622,465,12,8,4,1,1,0,0,14.422205101855956,0,5.4,0.1130952380952381,2
860,1,1.3,1,1,1,49,0.7,141,6,13,692,979,3869,16,14,20,1,1,1,3,21.2602916254693,677468,7.800000000000001,0.3475177304964539,4
1541,1,2.8,1,10,1,28,0.2,165,5,15,796,1052,1108,12,1,7,1,0,1,1,12.041594578792296,8373920,14.0,0.1696969696969697,4
615,1,0.5,1,7,0,58,0.5,130,5,8,1021,1958,1906,14,5,5,1,0,0,1,14.866068747318506,13993826,2.5,0.4461538461538462,1
912,1,2.8,1,6,1,46,0.4,84,4,11,995,1310,851,8,4,4,1,1,1,0,8.94427190999916,7820700,11.2,0.5476190476190477,4
1278,1,1.2,0,10,1,60,0.6,172,7,14,1244,1504,3142,11,4,19,1,0,1,3,11.704699910719626,18709760,8.4,0.3488372093023256,4
1365,0,0.6,0,0,1,31,0.3,125,4,0,293,970,1300,14,7,13,1,0,1,0,15.652475842498529,0,2.4,0.248,4
1702,0,1.0,0,7,0,36,0.1,177,5,9,1240,1931,1430,8,6,10,0,0,0,2,10.0,16761080,5.0,0.2033898305084746,0
589,1,0.5,0,1,1,59,0.7,146,8,4,759,1858,362,16,10,6,1,1,1,0,18.867962264113206,1410222,4.0,0.4041095890410959,4
1347,0,1.5,1,10,0,56,0.3,95,1,19,398,1528,2456,13,0,13,1,1,1,2,13.0,6081440,1.5,0.5894736842105263,3
1644,0,2.8,0,0,1,44,1.0,137,8,0,358,791,2360,7,4,19,1,0,0,2,8.06225774829855,0,22.4,0.32116788321167883,2
956,0,1.9,1,1,0,42,0.1,133,7,11,403,1614,3700,10,0,7,1,1,0,3,10.0,650442,13.299999999999999,0.3157894736842105,1
1089,0,1.4,1,10,0,2,0.1,153,7,20,211,1409,2620,7,5,13,1,0,0,2,8.602325267042627,2972990,9.799999999999999,0.013071895424836602,1
871,0,0.6,0,2,0,52,0.1,178,3,3,194,1437,437,14,7,17,1,0,0,0,15.652475842498529,557556,1.7999999999999998,0.29213483146067415,1
664,0,1.5,0,5,1,6,0.9,164,2,19,1076,1472,3774,11,5,18,1,0,0,3,12.083045973594572,7919360,3.0,0.036585365853658534,2
1874,1,0.6,0,1,0,19,0.8,192,2,9,1238,1418,1218,15,10,17,0,1,0,1,18.027756377319946,1755484,1.2,0.09895833333333333,0
1928,0,2.6,0,5,0,5,0.8,162,5,16,229,1004,696,14,12,15,1,1,1,0,18.439088914585774,1149580,13.0,0.030864197530864196,3
888,0,2.6,1,2,1,33,0.4,198,2,17,327,1683,3407,12,1,20,1,0,0,3,12.041594578792296,1100682,5.2,0.16666666666666666,2
1077,1,1.7,1,1,0,58,0.8,86,7,13,135,1892,3902,9,3,3,1,0,0,3,9.486832980505138,255420,11.9,0.6744186046511628,1
1023,1,2.3,1,5,1,30,0.2,80,8,7,5,1744,2086,10,0,19,1,1,1,1,10.0,43600,18.4,0.375,4
1426,1,0.8,0,2,1,42,0.6,84,3,10,715,1163,1356,15,9,16,1,0,1,1,17.4928556845359,1663090,2.4000000000000004,0.5,4
831,0,1.7,1,7,1,26,0.7,177,5,11,511,621,1704,6,5,20,1,1,1,0,7.810249675906654,2221317,8.5,0.14689265536723164,4
1496,1,1.3,1,0,1,6,0.5,85,3,9,549,1383,3571,16,1,11,1,1,1,3,16.0312195418814,0,3.9000000000000004,0.07058823529411765,4
1433,1,2.3,0,2,1,5,0.1,129,5,11,420,784,2132,18,15,19,1,0,1,1,23.430749027719962,658560,11.5,0.03875968992248062,4
1095,1,2.6,1,0,1,44,0.7,103,4,5,838,1066,3209,13,11,8,1,1,1,3,17.029386365926403,0,10.4,0.42718446601941745,4
643,1,0.7,1,3,1,23,0.8,156,1,9,314,1400,2096,13,6,2,1,0,0,1,14.317821063276353,1318800,0.7,0.14743589743589744,2
1142,1,1.1,0,0,1,6,0.5,198,4,0,739,1766,1273,19,0,6,1,0,0,1,19.0,0,4.4,0.030303030303030304,2
730,1,0.5,1,3,1,27,0.1,112,5,10,62,846,3623,9,4,15,1,1,0,2,9.848857801796104,157356,2.5,0.24107142857142858,2
1901,1,0.5,0,5,1,41,0.6,131,2,17,3,1662,368,5,1,12,1,0,0,0,5.0990195135927845,24930,1.0,0.31297709923664124,2
1510,0,0.6,1,1,0,32,0.7,135,3,8,963,1520,854,8,2,10,1,0,1,1,8.246211251235321,1463760,1.7999999999999998,0.23703703703703705,3
1924,0,2.6,0,0,1,59,0.9,136,6,0,1438,1923,3646,10,9,16,1,0,1,3,13.45362404707371,0,15.600000000000001,0.4338235294117647,4
1825,0,1.1,1,13,1,17,0.1,157,4,18,1621,1773,3130,12,4,2,1,0,1,3,12.649110640673518,37362429,4.4,0.10828025477707007,4
1275,1,0.5,1,3,1,5,0.2,152,1,9,19,501,3784,13,4,4,1,1,0,3,13.601470508735444,28557,0.5,0.03289473684210526,2
987,1,2.3,0,9,0,17,0.8,124,7,17,887,1274,3885,11,0,14,1,1,0,3,11.0,10170342,16.099999999999998,0.13709677419354838,1
1538,1,2.3,0,6,1,13,0.2,121,7,7,567,986,1494,18,10,12,1,1,1,1,20.591260281974,3354372,16.099999999999998,0.10743801652892562,4
1965,1,0.5,0,4,1,29,0.5,149,5,13,584,676,2973,11,1,20,1,1,1,3,11.045361017187261,1579136,2.5,0.19463087248322147,4
808,0,1.9,0,7,0,20,0.8,185,6,14,496,974,1471,13,4,11,0,1,0,0,13.601470508735444,3381728,11.399999999999999,0.10810810810810811,0
712,0,0.5,0,6,0,27,0.5,86,2,11,1245,1309,2001,11,10,12,1,1,1,1,14.866068747318506,9778230,1.0,0.313953488372093,3
1507,1,0.9,1,0,1,42,0.4,123,5,0,682,888,1486,15,3,19,1,0,0,1,15.297058540778355,0,4.5,0.34146341463414637,2
912,0,0.7,0,3,0,47,0.9,182,3,6,724,794,1321,7,2,6,0,1,1,0,7.280109889280518,1724568,2.0999999999999996,0.25824175824175827,2
769,1,1.2,0,2,0,17,0.1,95,8,4,1384,1454,1877,18,2,11,0,0,1,1,18.110770276274835,4024672,9.6,0.17894736842105263,2
948,0,2.3,0,14,0,22,0.1,173,5,20,257,1654,3499,11,7,19,1,1,1,3,13.038404810405298,5951092,11.5,0.12716763005780346,3
507,1,1.9,1,0,1,39,0.7,142,1,0,17,1084,2124,6,0,12,1,1,0,1,6.0,0,1.9,0.2746478873239437,2
1384,1,2.8,1,15,0,60,0.1,82,3,18,983,1210,1221,18,12,15,1,0,1,1,21.633307652783937,17841450,8.399999999999999,0.7317073170731707,3
1766,1,1.3,0,1,0,29,0.5,194,8,20,439,1306,2316,19,2,6,0,0,1,2,19.1049731745428,573334,10.4,0.14948453608247422,2
1407,0,1.8,1,5,1,16,0.2,170,4,6,925,1206,1068,6,0,8,1,1,0,1,6.0,5577750,7.2,0.09411764705882353,2
614,0,2.9,1,3,1,24,0.2,94,4,7,409,603,1930,13,12,4,1,0,1,1,17.69180601295413,739881,11.6,0.2553191489361702,4
1972,0,2.9,0,9,0,14,0.4,196,7,18,293,952,1316,8,1,8,1,1,0,1,8.06225774829855,2510424,20.3,0.07142857142857142,1
1039,0,0.5,1,8,0,47,0.2,130,8,9,384,1878,1742,18,12,15,1,0,0,1,21.633307652783937,5769216,4.0,0.36153846153846153,1
511,1,3.0,1,5,1,34,0.9,125,8,13,149,1285,3265,14,7,14,1,0,0,2,15.652475842498529,957325,24.0,0.272,2
1811,1,2.5,0,4,1,5,0.6,98,4,16,447,568,2700,13,7,8,1,1,1,2,14.7648230602334,1015584,10.0,0.05102040816326531,4
1159,0,1.5,0,3,0,36,0.4,104,4,8,717,1206,2115,8,7,18,0,0,0,2,10.63014581273465,2594106,6.0,0.34615384615384615,0
1848,0,1.3,1,7,0,12,0.1,178,2,19,195,533,3915,9,7,8,0,0,1,3,11.40175425099138,727545,2.6,0.06741573033707865,2
